1688| A store had N0 oranges in a bin . If they threw away N1 of the old ones and put N2 new ones in the bin how many more oranges than before are in the bin now ?|Answer: N2 - N1
1689| Bianca uploaded N0 pictures to Facebook . She put N1 pics into one album and put the rest into N2 different albums . How many albums did Bianca have in total?|Answer: N2 + 1
1690| There are N0 bottle caps in Beverly 's bottle cap collection . If the bottle caps are organized into N1 groups , how many bottle caps remain in the collection ?|Answer: N0 - N1 * ( N0 / N1 )
1691| Joan went to N0 football games this year . She went to N1 games last year . How many more football games did she go to this year than last year ?|Answer: N0 - N1
1692| A farmer started the day with N0 buckets of seeds . After spending the morning sowing seeds , she now has N1 buckets . How many buckets of seeds does she have left ?|Answer: N1 - N0
1693| Sara has N0 red and N1 green balloons . Sandy has N2 red balloons . How many more green balloons than red balloons do they have in total ?|Answer: N1 - N0 - N2
1694| Christian and the junior ranger brought a bag of N0 nails as they visited every station assigned to the junior ranger . If they left exactly N1 nails in every station they visited , how many nails were left in the bag?|Answer: N0 % N1
1695| Sam has N0 blue and N1 green balloons . Alyssa has N2 blue balloons . How many more blue balloons than green balloons do they have in all ?|Answer: N0 - N1
1696| There were N0 friends playing a video game online when N1 players quit . If each player left had N2 lives , how many lives did they have left total ?|Answer: ( N0 - N1 ) * N2
1697| I walk N0 mile every N1 minutes . I walked N2 miles . How far can I walk in N3 minutes?|Answer: N0 * N3
1698| Mrs. Hilt is baking bread . She needs N0 cups of flour to bake N1 loaves of bread . How many loaves can she bake with N2 cups of flour ? |Answer: N2 / N0
1699| Mike has N0 dollars in N1 dollar bills . How much more is in five dollar bills than in one dollar bills ?|Answer: N0 - (N1 * N1)
1700| Jordan builds a model ' N0 Mustang . If the model car is N1 inches long and the scale is N2 to N3 , what scale factor is used to build the model ? |Answer: N3 / N2
1701| Abe 's family moved from the Bahamas to Japan , so they had convert their money into Japanese yen . Their checking account now has N0 yen and their savings account now has N1 yen . How much more yen does the checking account have than the savings account ?|Answer: N0 - N1
1702| Zoe had N0 songs on her mp3 player . If she deleted N1 old songs from it and then added N2 new songs , how many more new songs than old songs does she have on her mp3 player ?|Answer: N2 - N1
1703| Chloe was playing a trivia game . In the first round she scored N0 points and in the second round she scored N1 points . In the last round she gained N2 points . How many points did she have at the end of the game ?|Answer: ( N0 + N1 ) + N2
1704| Roger has N0 candies . He gives N1 to Stephanie . How many candies did Roger have initially ?|Answer: N0 + N1
1705| For the school bake sale Wendy made pastries . She baked N0 cupcakes and N1 cookies . After the sale she had N2 to take back home . How many cupcakes did she sell ?|Answer: N0 - N2
1706| Upon arriving at the circus , they went to the ticket booth and asked how much each ticket cost . If each ticket costs N0 dollars and they bought N1 tickets , how much money did they save compared to buying N2 tickets?|Answer: N2 * N0 - N1 * N0
1707| Gary had N0 dollars . He spent N1 dollars on a pet snake . How much did Gary spend in total ?|Answer: N0 + N1
1708| George had N0 dollars . For his birthday he got N1 more dollars but spent N2 on a new game . How much money did he have when he got his birthday money ?|Answer: N0 + N1
1709| A pet shelter had N0 puppies when another N1 were brought in . If N2 puppies a day are adopted , how many puppies will remain after 4 days ?|Answer: N0 + N1 - N2 * 4
1710| Joyce has N0 bananas that must be put away in boxes . Fred comes to help and brings N1 cookies to share with Joyce . If there are N2 boxes , how many items must go in each box ?|Answer: ( N0 + N1 ) / N2
1711| Jane starts with N0 crayons . N1 are eaten by a hippopotamus . How many crayons does the hippopotamus eat ?|Answer: N1
1712| Nell collects baseball cards . She had N0 cards . She gave some of her cards to Jeff and now has N1 cards left . How many cards does she have in total ?|Answer: N0 + N1
1713| Before starting her shift , a waitress checks to make sure there is enough mustard for her customers . She finds N0 bottle at the first table , N1 bottle at the second table , and N2 bottle at the third table . How many more bottles of mustard are at the second table than the first table ?|Answer: N1 - N0
1714| There were N0 pieces of candy in a jar . If N1 pieces were red and the rest were blue , how many pieces of candy were there in total ?|Answer: N0 + N1
1715| Lucy has an aquarium with N0 fish . Lucy wants to buy N1 more fish . How many fish would Lucy have in total ?|Answer: N0 + N1 + N0
1716| Emily was playing a video game and had N0 lives . In a hard part of the game she lost N1 lives . How many lives would she need to get in the next level to be back at her original number of lives?|Answer: N1 - N0 + N2
1717| There are N0 erasers in a box . Ernest has N1 erasers in a bag . Mark takes N2 erasers out of the box . How many erasers are there in total now ? |Answer: N0 + N1 + N2
1718| You are reading a book with N0 pages . If you want to read the same number of pages each night , how many more pages will you have read in N1 days than in N2 days ?|Answer: N2 * (N0 / N1)
1719| Wanda has N0 blocks . Theresa gives Wanda N1 more . How many fewer blocks does Wanda have than before Theresa gave her some ?|Answer: N1
1720| Mike invited N0 friends to a birthday party , but N1 could n't come . If he wanted to buy enough cupcakes so each person could have one plus an extra N2 , how many should he buy ?|Answer: N2 + ( N0 - N1 )
1721| Shannon , Brenda ¡¯ s neighbor , joined Brenda in making bracelets . She brought N0 heart - shaped stones and wanted to have N1 of this type of stone in each of the bracelet she makes . How many more stones with heart - shaped stones does Shannon need to make N2 bracelets ?|Answer: N2 * N1 - N0
1722| Martha bought N0 small cakes . She has N1 children . She would like to divide the cakes among her children so that each child gets the same amount . How many cakes are left over ?|Answer: N0 % N1
1723| It took me N0 minutes to walk N1 meters . How many meters did I travel in all ?|Answer: N0 * N1
1724| There were N0 parents in the program and N1 pupils , too . How many more parents than pupils were present in the program ?|Answer: N0 - N1
1725| Our class got N0 books from the library . Then we got N1 more books from the library . How many more books did our class get from the library than they had initially?|Answer: N1 - N0
1726| Jason joined his school 's band . He bought a flute for $ N0 , a music tool for $ N1 , and a song book for $ N2 . How much did Jason save at the music store ?|Answer: ( N1 + N2 ) - N0
1727| Marilyn starts with N0 bottle caps . She shares N1 with Nancy and N2 with Nancy's brother. How many bottle caps does Marilyn end with ?|Answer: N0 - N1 - N2
1728| Jose strolled to Jane 's house . It is N0 miles from Jose 's house to Jane 's house . It took Jose N1 hours to get there . How far did Jose travel ?|Answer: N0 * N1
1729| Luke was trying to expand his game collection . He bought N0 games from a friend and bought N1 more at a garage sale . If N2 of the games did n't work , how many games did he buy in total ?|Answer: N0 + N1
1730| Mike picked N0 pears and Jason picked N1 pears from the pear tree . Fred picked N2 apples from the apple tree . How many more pears were picked than apples ?|Answer: N0 + N1 - N2
1731| Mike has N0 baseball cards . Sam gave Mike N1 of his baseball cards . How many baseball cards does Mike have now ?|Answer: N0 + N1
1732| Mike had N0 video games but N1 of them were n't working . If he wanted to sell the working games for $ N2 each , how much money did he spend for the video games originally ?|Answer: N2 * N0
1733| There are N0 short bushes and N1 tall trees currently in the park . Park workers had to cut down N2 short bushes that were damaged . How many items will the park have when the workers are finished ?|Answer: N0 + N1 - N2
1734| Craig walked N0 mile from school to David 's house and N1 mile from David 's house to his own house . How many more miles did he walk from school than from David 's house?|Answer: N0 - N1
1735| Megan earned N0 points for each bag of cans she recycled . If she had N1 bags and recycled all of them, how many points would she have earned ?|Answer: N0 * N1
1736| Alyssa bought some toys . She bought a football for $ N0 , and spent $ N1 on marbles . How much more did Alyssa spend on the football than marbles ?|Answer: N0 - N1
1737| A N0 ounce can of cranberry juice sells for N1 cents . What is the cost in dollars per ounce .|Answer: N1 / N0 / 100
1738| Janet picked N0 tulips and N1 roses to make flower bouquets . If she used all the flowers , how many flower bouquets could she make? |Answer: ( N0 + N1 ) / N2
1739| Melissa scored N0 points in each game . How many points did she score in N1 games if she lost 10 points in the last game?|Answer: N0 * N1 - 10
1740| Each child has N0 oranges . If there are N1 children , how many more oranges does each child have than the total number of oranges?|Answer: N0 - ( N0 * N1 )
1741| Emily had N0 coloring books . If she gave away N1 of them , but then bought N2 more , how many did she give away ?|Answer: N1 - N2
1742| A physician 's assistant measures a child and finds that his h8 is N0 inches . At his last visit to the doctor 's office , the child was N1 inches tall . How much taller is the child than he was at his last visit , in inches ?|Answer: N0 - N1
1743| Tim found N0 seashells and Sally found N1 seashells on the beach . When they cleaned them , they discovered that N2 were cracked . How many undamaged seashells did they find together ?|Answer: N0 + N1 - N2
1744| Megan had N0 homework problems . She finished N1 of them but still had N2 pages of problems to do . If each page has the same number of problems on it , how many pages of homework are left to do ?|Answer: N2 - ( N0 - N1 )
1745| John had N0 action figures , but needed N1 total for a complete collection . If each one costs $ N2 , how much money did he spend in total ? |Answer: N1 * N2
1746| Dale 's Vegetarian Restaurant bought N0 pounds of green peppers and N1 pounds of red peppers . How many more pounds of green peppers than red peppers did Dale 's Vegetarian Restaurant buy?|Answer: N0 - N1
1747| Wendy uploaded N0 pictures to Facebook . She put N1 pics into one album and put the rest into N2 different albums . How many more pictures were in the first album than the rest of the albums ?|Answer: N1 - ( N0 - N1 ) / N2
1748| Nancy grew N0 potatoes . Sandy grew N1 potatoes . How many more potatoes did Nancy grow than Sandy ?|Answer: N0 - N1
1749| Edward made N0 dollars mowing lawns over the summer . If he spent N1 dollars buying new mower blades , how many N2 dollar movies could he buy with the money he had left ?|Answer: ( N0 - N1 ) / N2
1750| Pamela starts with N0 bottle caps . Jean takes N1 away . How many bottle caps did Jean take away ?|Answer: N1
1751| Kimberly has N0 Skittles . She buys N1 more . Later , Kimberly buys N2 oranges at the store . How many fruit items does Kimberly have in all ?|Answer: N0 + N1 + N2
1752| Elisa has N0 dollars . How many dollars does she need to earn to have N1 dollars ?|Answer: N1 - N0 + N0
1753| Melanie grew N0 turnips . Benny grew N1 turnips . How many more turnips did Melanie grow than Benny ?|Answer: N0 - N1
1754| N0 toucans are sitting on a tree limb . N1 toucans fly away . How many toucans remain ?|Answer: N0 - N1
1755| A pet shelter had N0 puppies when another N1 were brought in . If N2 puppies a day are adopted , how many puppies are left in the shelter ?|Answer: N0 + N1 - N2
1756| Tom found N0 seashells but N1 were broken . How many total seashells did Tom find ?|Answer: N0 + N1
1757| A trivia team had N0 members total , but during a game N1 members did n't show up . If each member that showed up scored N2 points , how many points were scored by the present members ?|Answer: N2 * N1
1758| Nancy grew N0 onions , Dan grew N1 onions , and Mike grew N2 onions . They worked for N3 days on the farm . How many onions did they grow in total on the last day?|Answer: N0 + N1 + N2 - N3
1759| Arthur adds N0 pencils to a jar . There were originally N1 pencils in the jar . How many pencils are there in the jar now ?|Answer: N1 + N0
1760| There are N0 pencils and N1 scissors in the drawer . Joan placed N2 pencils in the drawer . How many more scissors than pencils are now there in all ?|Answer: N1 - N2
1761| Sara had N0 quarters in her bank . Her dad gave her N1 quarters . How much money does she have now ?|Answer: ( N0 + N1 ) * 0.25
1762| Mrs. Hilt looked at her car 's odometer before a trip . The odometer showed that she had traveled N0 miles . When she stopped for lunch , the odometer read N1 . How many miles had she traveled since starting the trip ?|Answer: N1
1763| Roger had N0 dollars . If he spent N1 bucks on a new game , how much money does he have left to spend on toys ?|Answer: N0 - N1
1764| Lana was unboxing some of her old winter clothes . She found N0 boxes of clothing and inside each box there were N1 scarves and N2 mittens . How many more scarves than mittens did Lana have in total ?|Answer: N0 * ( N1 - N2 )
1765| Jeremy strolled N0 kilometers at N1 kilometers per hour . How far did Jeremy travel in N2 hours?|Answer: N2 * N1 * N0
1766| While shopping for music online , Zoe bought N0 country albums and N1 pop albums . Each album came with a lyric sheet and had N2 songs . How many more songs did she buy from country albums than pop albums ?|Answer: N0 * N2 - N1 * N2
1767| Paige had N0 math problems and N1 science problems for homework . If she finished N2 of the problems at school , how many more math problems than science problems did she have to do for homework ?|Answer: N0 - N1 - N2
1768| Will invited N0 friends to a birthday party , but N1 could n't come . If he wanted to buy enough cupcakes so each person could have at least N2 , how many should he buy ?|Answer: N2 * ( N0 - N1 ) + N2
1769| April 's discount flowers was having a sale where each rose was N0 dollars . If April started with N1 roses and had N2 roses left , how much money did she spend ?|Answer: N0 * N2
1770| Our watermelons have N0 seeds each . If we have N1 watermelons , how many seeds are in each watermelon ?|Answer: N0 / N1
1771| For Halloween Bianca received N0 pieces of candy . She ate N1 pieces then placed the rest into piles with N2 in each pile . How many pieces of candy were left over after making all of the piles ? |Answer: ( N0 - N1 ) % N2
1772| Kelly bought N0 pounds of peanuts and N1 pounds of raisins . How many more pounds of peanuts than raisins did she buy ?|Answer: N0 - N1
1773| Sam grew N0 watermelons , but the rabbits ate N1 watermelons . How many rabbits ate the watermelons ?|Answer: N1
1774| Mrs. Wong had N0 Valentines . She gave N1 Valentines to her children . How many more Valentines did she have than she gave away?|Answer: N0 - N1 + N1
1775| Kaleb had N0 books . If he gave N1 of them to his friend and used the money he earned to buy N2 new books , how many books would Kaleb have ?|Answer: N0 - N1 + N2
1776| While taking inventory at her pastry shop , Kelly realizes that she had N0 box of baking powder yesterday , but the supply is now down to N1 box . How many boxes of baking powder does Kelly have left ?|Answer: N1 - N0
1777| A toy store had N0 giant stuffed bears in stock when they got another shipment with N1 bears in it . The put the bears onto shelves with N2 on each shelf . How many bears in total did they have ?|Answer: N0 + N1
1778| Megan picked N0 carrots from her garden . If she threw out N1 of them and then picked N2 more the next day , how many carrots did she pick in total ?|Answer: N0 + N2
1779| A teacher had N0 worksheets to grade . If she graded N1 , but then another N2 were turned in , how many more worksheets would she have to grade than she had initially?|Answer: N2 - N1
1780| Mike has N0 orange marbles , he gave Sam N1 of the marbles . How many more orange marbles did he have initially than he has now ?|Answer: N1 - N0
1781| A painter needed to paint N0 rooms in a building . Each room takes N1 hours to paint . If he already painted N2 rooms , how many hours did he spend painting altogether ?|Answer: N1 * N2
1782| A restaurant served N0 pies during lunch and N1 during dinner today . The restaurant served N2 pies and N3 pizzas yesterday . How many more pizzas than pies were served in total ?|Answer: N3 - N2
1783| In a video game , each enemy defeated gives you N0 points . If a level has N1 enemies total and you destroy all but N2 of them , how many points would you have if every enemy had been destroyed ?|Answer: N0 * N1
1784| At the schools book fair Victor bought N0 adventure books and N1 mystery books . If N2 of the books were used , how many books were left?|Answer: N2 - ( N0 + N1 )
1785| Scott has N0 tickets . Ernest has with N1 tickets . Ernest finds another N2 . How many tickets do they have in total?|Answer: N0 + N1 + N2
1786| Tom bought a skateboard for $ N0 , and spent $ N1 on marbles . Tom also spent $ N2 on shorts . In total , how much did Tom save ?|Answer: N2 - ( N0 + N1 )
1787| Nancy had N0 files on her computer . She deleted N1 of them and put the rest into folders with N2 files in each one . How many files were left over ?|Answer: ( N0 - N1 ) % N2
1788| Melanie had N0 quarters and N1 pennies in her bank . Her dad gave her N2 pennies and her mother gave her N3 pennies . How many coins does Melanie have now ?|Answer: N0 + ( N1 + N2 + N3 )
1789| A waiter had N0 customers to wait on . If N1 customers left and he got another N2 customers , how many customers did he have originally ? |Answer: N0 - N1 + N2
1790| For a birthday party Jerry bought N0 regular sodas and N1 diet sodas . If his fridge would only hold N2 on each shelf , how many sodas will remain ?|Answer: N2 - ( N0 + N1 )
1791| Elise had $ N0 . Then she saved $ N1 from her allowance and spent $ N2 on a comic book and $ N3 on a puzzle . How much money did Elise save ?|Answer: N1 - ( N2 + N3 )
1792| A ship is filled with N0 tons of cargo . It stops in the Bahamas , where sailors load N1 tons of cargo onboard . How many more tons of cargo does the ship hold now than when it originally set sail?|Answer: N1 - N0
1793| The school cafeteria ordered N0 red apples and N1 green apples for students lunches . But , if N2 students wanted fruit , how many apples were not enough ?|Answer: N2 - ( N0 + N1 )
1794| Tyler had N0 dogs . Each dog had N1 puppies . How many dogs does Tyler now have ?|Answer: N0 + N1
1795| There are N0 pencils in the drawer . Nancy placed N1 more pencils in the drawer . How many more pencils did she place than the original amount in the drawer?|Answer: N1 - N0
1796| A toy store had N0 giant stuffed bears in stock when they got another shipment with N1 bears in it . The put the bears onto shelves with N2 on each shelf . How many bears were in the shipment ? |Answer: N1 - N0
1797| Blake filled a bucket with N0 gallon of water . Later , he poured out N1 gallon of the water . How much more water did Blake put in the bucket than he poured out ?|Answer: N0 - N1 + N1
1798| A store had N0 coloring books in stock . They ended up putting them on sale and getting rid of N1 of them . The put the ones they still had onto shelves with N2 on each shelf . How many coloring books are left ?|Answer: N0 - N1
1799| It rained N0 inches on Monday . On Tuesday , it rained N1 inches less than on Monday . How much did it rain in total on Monday and Tuesday ?|Answer: N0 + N1
1800| Mary had N0 potatoes in the garden . The rabbits ate N1 of the potatoes . How many potatoes were eaten by the rabbits?|Answer: N1
1801| N0 children were riding on the bus . At the bus stop , some more children got on the bus . Then there were N1 children altogether on the bus . How many children were already on the bus before the bus stop ?|Answer: N1 - N0
1802| A teacher had N0 worksheets to grade . If she graded N1 , but then another N2 were turned in , how many worksheets were turned in total ?|Answer: N0 + N2
1803| Tiffany was playing a video game where she scores N0 points for each treasure she finds . If she found N1 treasures on the first level and N2 on the second , how many more points did she score on the second level than the first ?|Answer: N0 * ( N2 - N1 )
1804| It takes N0 feet of cotton to make a tee - shirt . How many extra feet of material do you need to make N1 tee - shirts ?|Answer: N0 * N1 - N0
1805| At Lindsey 's Vacation Wear , N0 the garments are bikinis and N1 are trunks . What fraction of the garments are bikinis ?|Answer: N0 / ( N0 + N1 )
1806| Harry is inviting N0 friends to a party . He has N1 cookies . How many cookies are left if everyone gets an equal share ?|Answer: N1 % N0
1807| Ellen had N0 legos , but Ellen found N1 of them . How many legos does Ellen have now ?|Answer: N0 + N1
1808| Mike made N0 dollars mowing lawns over the summer . If he spent N1 dollars buying new mower blades , how much money did he have left ?|Answer: N0 - N1
1809| Evelyn starts with N0 bottle caps . She trades N1 of those bottle caps for another N2 bottle caps. How many bottle caps does Evelyn end with ?|Answer: N0 + N2 - N1
1810| While playing at the arcade , Ned won N0 tickets playing ' whack a mole ' and N1 tickets playing ' skee ball ' . If he was trying to buy candy that cost N2 tickets a piece , how many tickets does he have left ?|Answer: N2 - N0 - N1
1811| Cody is N0 years old . His grandmother is N1 times as old as he is . How old is Cody in grandmother's years ?|Answer: N0 / N1
1812| Mike had N0 quarters and N1 nickels in his bank . His dad borrowed N2 nickels from Mike . How much money does he have now ? |Answer: N0 * 4 + N1 - N2 * 5
1813| Fred has N0 green balloons , he gave Sandy N1 of the balloons . How many balloons does he have left in total ? |Answer: N0 - N1 + N1
1814| John had N0 dollars . At the store he spent $ N1 on a new game . If he got another N2 dollars for his allowance , how much money did he have before getting his allowance ?|Answer: N0 - N1
1815| Ruby has N0 candies and N1 bananas . If she shares the candies and bananas among N2 friends , how many items does each friend get ?|Answer: ( N0 + N1 ) / N2
1816| Tom was putting his spare change into piles . He had N0 piles of quarters and N1 piles of dimes . If each pile had N2 coins in it , how many more quarters than dimes did he have ?|Answer: N0 - N1
1817| Sam found N0 seashells on the beach , he gave Joan N1 of the seashells . How many more seashells did Sam have than Joan?|Answer: N0 - N1 - N1
1818| A trivia team had N0 members total , but during a game N1 members did n't show up . If each member that did show up scored N2 points , how many points were scored per person ?|Answer: N2 * ( N0 - N1 ) / N0
1819| Dave had N0 video games but N1 of them were n't working . If he wanted to buy the working games for $ N2 each , how much money would he need to spend ?|Answer: N2 * ( N0 - N1 )
1820| The cafeteria had N0 apples . For lunch they handed out N1 to students and decided to use the rest to make pies . If each pie takes N2 apples , how many apples are left ?|Answer: ( N0 - N1 ) % N2
1821| A waiter had N0 customers to wait on . If N1 customers left and he got another N2 customers , how many customers did he originally have ?|Answer: N0 - N2 + N1
1822| Jerry had N0 pieces of clothing to wash . He put N1 of them in one load , but decided to split the rest into N2 equal loads . How many loads did he have in total ?|Answer: N2 + 1
1823| There were N0 girls and N1 boys trying out for the schools basketball team . If only N2 of them got called back , how many total students tried out?|Answer: N2 + N0 + N1
1824| Mary had N0 Pokemon cards , and N1 were torn . Sam gave Mary N2 new Pokemon cards . How many more Pokemon cards does Mary have now than she had before ?|Answer: N2 - N1
1825| A waiter had N0 customers in his section . If N1 of them left and the rest of his tables had N2 people at each table , how many people were left in his section? |Answer: N2 * ( N0 - N1 )
1826| There were N0 friends playing a video game online when N1 more players joined the game . If each player had N2 lives , how many lives were there in the beginning ? |Answer: N2 * N0
1827| N0 owls were sitting on the fence . N1 more owls left . How many owls are on the fence now ?|Answer: N0 - N1
1828| The schools debate team had N0 boys and N1 girls on it . If they wanted to have the same amount of boys and girls in each group how many groups could they make ?|Answer: ( N0 + N1 ) / ( 2 * N2 )
1829| A pet store had N0 siamese cats and N1 house cats . During a sale they sold N2 cats . How many cats did they sell ?|Answer: N2
1830| Wendy earned N0 points for each bag of cans she recycled . If she had N1 bags , but did n't recycle N2 of them , how many points would she have left if she earned N3 points in total ?|Answer: N3 - N0 * ( N1 - N2 )
1831| Lena drove N0 miles . Using N1 gallons of gas at this rate , how many more gallons of gas would she need to drive N2 miles than she used for N0 miles ?|Answer: ( N2 - N0 ) / ( N0 / N1 )
1832| Dan grew N0 turnips and N1 cantelopes . Jessica grew N2 turnips . How many more turnips did Dan grow than Jessica ? |Answer: N0 - N2
1833| Marlee has N0 guests coming to her Halloween party . Each table will hold N1 guests . How many guests will she have left over ?|Answer: N0 % N1
1834| I have N0 cents to buy candy . If each piece of bulk candy costs N1 cents , how much change will I have left ? |Answer: N0 % N1
1835| A waiter had N0 tables he was waiting on , with N1 women and N2 men at each table . How many more women than men did the waiter have ?|Answer: N0 * ( N1 - N2 )
1836| White t - shirts can be purchased in packages of N0 . If Dad buys N1 packages , how many white t - shirts will he have if he has already purchased N2 t - shirts ?|Answer: N0 * N1 + N2
1837| A worker at a medical lab is studying blood samples . N0 samples contained a total of N1 blood cells . The first sample contained N2 blood cells . How many more blood cells were in the second sample than in the first ?|Answer: N1 - N2 - N2
1838| Carlos starts with N0 bananas . N1 are eaten by a hippopotamus . How many bananas were eaten by the hippopotamus?|Answer: N1
1839| There are N0 scissors in the drawer . Keith placed N1 more scissors in the drawer . How many more scissors than before were placed in the drawer ?|Answer: N1
1840| In fourth grade there were N0 students at the start of the year . During the year N1 students left and N2 new students came to school . How many students were added to the fourth grade during the year?|Answer: N2 - N1
1841| Third - grade students went to a concert in N0 buses . Each bus took N1 students . How many buses were needed for all the students to attend the concert ?|Answer: N0 + ( N1 - 1 )
1842| N0 red apples and N1 green apples are in the basket . how many more red apples than green apples are in the basket ?|Answer: N0 - N1
1843| ellen has N0 more balls than marin . marin has N1 balls . how many more balls does ellen have than marin ?|Answer: N0
1844| janet has N0 oranges and sharon has N1 oranges . how many more oranges does janet have than sharon ?|Answer: N0 - N1
1845| allan brought N0 balloons and jake brought N1 balloons to the park . how many more balloons did allan bring than jake ?|Answer: N0 - N1
1846| adam has N0 more apples than jackie . jackie has N1 apples . how many more apples does adam have than jackie ?|Answer: N0
1847| brian has N0 more plums than paul . paul has N1 plums . how many more plums does brian have than paul ?|Answer: N0
1848| sandra took N0 cups of coffee and marcie took N1 cups of coffee . how many more cups of coffee did sandra take than marcie ?|Answer: N0 - N1
1849| N0 plums were in the basket . more plums were added to the basket . now there are N1 plums . what is the total number of plums in the basket ?|Answer: N1
1850| N0 red plums and N1 green plums are in the basket . how many more red plums than green plums are in the basket ? |Answer: N0 - N1
1851| marin has N0 apples and donald has N1 apples . how many more apples does marin have than donald ?|Answer: N0 - N1
1852| N0 apples were in the basket . N1 are red and the rest are green . how many apples are there in total ?|Answer: N0 + N1
1853| N0 red peaches and N1 green peaches are in the basket . how many more red peaches than green peaches are in the basket ?|Answer: N0 - N1
1854| N0 peaches are in the basket . N1 more peaches are put in the basket . what is the total number of peaches in the basket?|Answer: N0 + N1
1855| N0 balls were in the basket . some of the balls were removed from the basket . now there are N1 balls . how many more balls are in the basket than were removed ?|Answer: N1 - N0
1856| some oranges were in the basket . N0 oranges were taken from the basket . now there are N1 oranges . how many oranges were taken from the basket? |Answer: N0
1857| jake has N0 fewer peaches than steven . steven has N1 peaches . how many more peaches does steven have than jake ?|Answer: N0 + N1
1858| david has N0 fewer apples than marin . marin has N1 apples . how many apples does marin have more than david ?|Answer: N0 + N1
1859| jake has N0 fewer balls than audrey . audrey has N1 balls . how many fewer balls does jake have than audrey ?|Answer: N0
1860| brian has N0 fewer oranges than marcie . marcie has N1 apples . how many apples does brian have ?|Answer: 0
1861| N0 birds were sitting on the fence . N1 other birds flew away . how many birds are left on the fence ?|Answer: N0 - N1
1862| you have N0 cookies and you gave away N1 of them . how many cookies do you have now ?|Answer: N0 - N1
1863| you have collected N0 crickets . how many crickets have you collected in total ?|Answer: N0
1864| N0 birds are sitting on a branch . N1 more birds join them . how many birds are on the branch now ?|Answer: N0 + N1
1865| N0 raccoons are playing in the woods . N1 go home to eat dinner . how many raccoons in total went home to eat dinner ?|Answer: N1 + N1
1866| N0 owls were sitting on the fence . N1 owls flew away . how many owls are on the fence now ?|Answer: N0 - N1
1867| N0 beavers were working on their home . N1 of them went for a swim . how many beavers in total went for a swim ?|Answer: N1 + N1
1868| N0 toucans are sitting on a tree limb . N1 toucans fly away . how many toucans are left ?|Answer: N0 - N1
1869| mrs. hilt 's favorite first grade classes are baking muffins . mrs. brier 's class bakes N0 muffins mrs. macadams 's class bakes N1 muffins and mrs. flannery 's class bakes N2 muffins . how many more muffins does mrs. brier 's class bake than mrs. flannery's ?|Answer: N0 - N2
1870| mrs. hilt bought a yoyo for N0 cents and a whistle for N1 cents . how much did she save by buying the N2 toys ?|Answer: N2 * (N0 + N1) - (N0 + N1)
1871| mrs. hilt made N0 rice krispie treats . she used N1 large marshmallows and N2 mini marshmallows . how many more large marshmallows than mini marshmallows did she use altogether ?|Answer: N1 - N2
1872| at mrs. hilt 's house there was N0 inches of snow and brecknock elementary school received N1 inches of snow . how much snow did both places receive in total?|Answer: N0 + N1
1873| mrs. hilt has $ N0 . she spends $ N1 on a toy truck and $ N2 on a pencil case . how much money did she spend in total ? |Answer: N1 + N2
1874| mrs. hilt has N0 friends . she can only take N1 of her friends to the movies . how many friends can go to the movies ?|Answer: N1 - N0
1875| mrs. hilt ran N0 miles on monday N1 miles on wednesday and N2 miles on friday . how many more miles did she run on monday than on friday ?|Answer: N0 - N2
1876| mrs. hilt picked up a book that has N0 pages in it . she read N1 pages more than N2 pages . how many pages did she start with ?|Answer: N1 + N2
1877| mrs. hilt had N0 cents . she bought a pencil for N1 cents . how much money did she start with ?|Answer: N0 + N1
1878| mrs. hilt met N0 friends . N1 of the friends were carrying pears . the rest were carrying oranges . how many fruits were being carried in total ? |Answer: N0 + N1
1879| mary 's mom is getting ready for mary 's birthday party . she blew up N0 balloons this morning and N1 balloons this afternoon . how many more balloons did she blow up this afternoon than this morning?|Answer: N1 - N0
1880| shelby 's teacher gives out gold stars for great math work . yesterday shelby earned N0 gold stars . today she earned N1 more . how many more gold stars did she earn today than she did yesterday ?|Answer: N1 - N0
1881| the litter patrol picked up N0 glass bottles and N1 aluminum cans on saturday . how many more glass bottles than aluminum cans did they pick up? |Answer: N0 - N1
1882| millie had N0 bracelets . her friend gave her N1 more . how many bracelets does millie have now ? |Answer: N0 + N1
1883| sammy has N0 math problems to do for homework . he has already finished N1 of them . how many more problems does sammy have left than he has already done ?|Answer: N0 - N1 - N1
1884| there were N0 students riding on the school bus . at the first stop N1 students got on the bus . how many students are on the bus now ?|Answer: N0 + N1
1885| there were N0 ducks swimming in the pond . N1 ducks flew away . how many ducks flew away from the pond ?|Answer: N1 - N0
1886| lucy went to the grocery store . she bought N0 packs of cookies and N1 packs of noodles . how many more packs of cookies than packs of noodles did she buy ?|Answer: N0 - N1
1887| roden went to a pet shop . he bought N0 gold fish and N1 blue fish . how many more gold fish than blue fish did he buy ?|Answer: N0 - N1
1888| i read N0 pages of my english book yesterday . today i read N1 pages . how many pages more did i read today than yesterday ?|Answer: N1 - N0
1889| in a school there are N0 girls and N1 boys . how many more boys than girls are there in that school ?|Answer: N1 - N0
1890| linda has N0 candies . chloe has N1 how many more candies does linda have than chloe ?|Answer: N0 - N1
1891| jose has N0 chickens and N1 ducks . how many more chickens than ducks does he have ? |Answer: N0 - N1
1892| gino has N0 popsicle sticks . i have N1 popsicle sticks . what is the difference between gino's and my popsicle sticks ?|Answer: N0 - N1
